"ID","Local","Irradiance_[W/m^2]","T_ambient_[Degrees Celsius]","T_ground_[Degrees Celsius]","Wind_[m/s]","Cloud_[okta]","Pressure_[Pa]","Rain_[mm/hr]","Diffuse_[W/m^2]","Direct_[W/m^2]","Elevation_[Degrees]","Azimuth_[Degrees]"
912,"0000-02-07 23:30:00",0,1.915,1.017,6.534,5.978,101437.932,0.075,0,0,-51.63,328.762
913,"0000-02-08 00:30:00",0,1.78,0.928,6.37,6.165,101415.597,0.078,0,0,-50.876,16.322
914,"0000-02-08 01:30:00",0,1.596,0.773,6.308,6.373,101399.189,0.152,0,0,-46.801,37.512
915,"0000-02-08 02:30:00",0,1.568,0.75,6.42,6.62,101372.52,0.179,0,0,-40.297,55.435
916,"0000-02-08 03:30:00",0,1.521,0.71,6.435,6.416,101351.092,0.185,0,0,-32.32,70.484
917,"0000-02-08 04:30:00",0,1.529,0.594,6.262,6.424,101348.504,0.121,0,0,-23.596,83.605
918,"0000-02-08 05:30:00",0,1.509,0.594,6.39,6.168,101341.614,0.069,0,0,-14.646,95.676
919,"0000-02-08 06:30:00",0.045,1.394,0.656,6.317,5.948,101349.935,0.086,0.045,0,-5.874,107.403
920,"0000-02-08 07:30:00",13.958,1.568,0.739,6.345,5.852,101367.113,0.041,12.191,1.765,2.346,119.346
921,"0000-02-08 08:30:00",67.024,2.131,0.963,6.473,6.272,101388.888,0.053,49.224,17.801,9.627,131.945
922,"0000-02-08 09:30:00",131.24,2.827,1.237,6.73,5.84,101399.105,0.041,86.131,45.107,15.545,145.499
923,"0000-02-08 10:30:00",180.045,3.602,1.527,6.882,6.25,101401.136,0.036,110.593,69.453,19.651,160.075
924,"0000-02-08 11:30:00",191.349,4.039,1.708,7.095,5.978,101371.473,0.043,114.318,77.031,21.567,175.418
925,"0000-02-08 12:30:00",184.49,4.46,1.946,7.099,5.61,101345.323,0.03,111.735,72.756,21.081,190.962
926,"0000-02-08 13:30:00",146.617,4.443,1.941,7.043,6.157,101320.301,0.127,93.503,53.115,18.252,206.052
927,"0000-02-08 14:30:00",94.732,4.329,1.914,6.813,6.069,101313.161,0.146,65.74,28.991,13.368,220.237
928,"0000-02-08 15:30:00",45.073,3.832,1.845,6.607,5.97,101311.99,0.066,33.621,11.453,6.855,233.394
929,"0000-02-08 16:30:00",5.211,3.14,1.765,6.414,5.577,101318.179,0.058,4.97,0.24,-0.845,245.697
930,"0000-02-08 17:30:00",0,2.678,1.702,6.427,5.304,101338.926,0.115,0,0,-9.32,257.512
931,"0000-02-08 18:30:00",0,2.377,1.461,6.419,5.672,101345.074,0.1,0,0,-18.192,269.329
932,"0000-02-08 19:30:00",0,2.214,1.238,6.631,5.581,101348.148,0.112,0,0,-27.078,281.76
933,"0000-02-08 20:30:00",0,2.058,1.048,6.741,5.273,101357.885,0.11,0,0,-35.54,295.58
934,"0000-02-08 21:30:00",0,1.978,0.857,6.559,5.463,101361.907,0.068,0,0,-42.978,311.711
935,"0000-02-08 22:30:00",0,1.908,0.659,6.506,5.29,101355.238,0.067,0,0,-48.562,330.969
936,"0000-02-08 23:30:00",0,1.954,0.486,6.549,5.602,101350.464,0.056,0,0,-51.315,328.783
937,"0000-02-09 00:30:00",0,1.819,0.44,6.581,5.97,101336.244,0.088,0,0,-50.566,16.22
938,"0000-02-09 01:30:00",0,1.752,0.48,6.616,5.962,101329.925,0.086,0,0,-46.511,37.326
939,"0000-02-09 02:30:00",0,1.642,0.486,6.625,6.459,101305.684,0.084,0,0,-40.029,55.214
940,"0000-02-09 03:30:00",0,1.517,0.454,6.621,6.412,101294.171,0.082,0,0,-32.067,70.257
941,"0000-02-09 04:30:00",0,1.568,0.461,6.693,6.389,101290.705,0.063,0,0,-23.35,83.384
942,"0000-02-09 05:30:00",0,1.53,0.438,6.72,6.416,101285.076,0.033,0,0,-14.4,95.467
943,"0000-02-09 06:30:00",0.068,1.381,0.478,6.685,6.589,101296.505,0.047,0.068,0,-5.623,107.208
944,"0000-02-09 07:30:00",13.457,1.563,0.558,6.838,6.164,101316.763,0.034,12.286,1.17,2.609,119.167
945,"0000-02-09 08:30:00",66.023,2.163,0.698,6.933,6.473,101318.842,0.033,51.527,14.496,9.906,131.788
946,"0000-02-09 09:30:00",118.243,2.84,0.898,7.321,6.152,101316.248,0.063,83.217,35.025,15.84,145.374
947,"0000-02-09 10:30:00",156.698,3.468,1.118,7.551,6.48,101320.881,0.107,101.286,55.412,19.96,159.995
948,"0000-02-09 11:30:00",175.134,4.024,1.318,7.551,6.711,101296.161,0.073,113.28,61.854,21.885,175.392
949,"0000-02-09 12:30:00",169.549,4.306,1.578,7.619,6.692,101277.241,0.033,110.455,59.094,21.398,190.993
950,"0000-02-09 13:30:00",139.661,4.476,1.774,7.425,6.819,101271.178,0.021,95.136,44.524,18.561,206.135
951,"0000-02-09 14:30:00",96.835,4.354,1.924,7.048,6.424,101272.825,0.068,68.334,28.5,13.663,220.361
952,"0000-02-09 15:30:00",43.205,3.951,2.029,6.684,6.381,101285.9,0.089,34.27,8.937,7.136,233.547
953,"0000-02-09 16:30:00",4.476,3.456,2.122,6.222,6.58,101301.52,0.107,4.404,0.071,-0.577,245.871
954,"0000-02-09 17:30:00",0,3.056,2.205,6.215,6.429,101323.295,0.14,0,0,-9.061,257.701
955,"0000-02-09 18:30:00",0,2.767,1.934,6.233,5.923,101336.669,0.284,0,0,-17.935,269.531
956,"0000-02-09 19:30:00",0,2.581,1.672,6.002,5.593,101340.003,0.132,0,0,-26.819,281.97
957,"0000-02-09 20:30:00",0,2.428,1.453,5.892,5.356,101333.853,0.059,0,0,-35.27,295.791
958,"0000-02-09 21:30:00",0,2.267,1.257,5.843,5.28,101326.016,0.025,0,0,-42.7,311.933
959,"0000-02-09 22:30:00",0,2.158,1.034,5.905,5.277,101319.61,0.045,0,0,-48.254,331.103
960,"0000-02-09 23:30:00",0,2.054,0.763,5.962,5.208,101317.704,0.101,0,0,-50.995,328.81
961,"0000-02-10 00:30:00",0,2.024,0.771,5.998,6.143,101303.588,0.086,0,0,-50.251,16.123
962,"0000-02-10 01:30:00",0,2.029,0.723,6.107,6.347,101286.363,0.054,0,0,-46.216,37.143
963,"0000-02-10 02:30:00",0,1.976,0.693,6.11,6.62,101257.067,0.112,0,0,-39.755,54.995
964,"0000-02-10 03:30:00",0,1.977,0.713,6.025,6.78,101240.225,0.103,0,0,-31.809,70.031
965,"0000-02-10 04:30:00",0,1.994,0.857,6.052,6.723,101233.95,0.144,0,0,-23.1,83.164
966,"0000-02-10 05:30:00",0,2.021,0.859,6.098,7.385,101231.786,0.144,0,0,-14.15,95.258
967,"0000-02-10 06:30:00",0.045,2.025,0.9,6.308,7.07,101247.112,0.109,0.045,0,-5.367,107.012
968,"0000-02-10 07:30:00",12.426,2.183,1.037,6.382,7.104,101274.036,0.114,11.363,1.061,2.877,118.988
969,"0000-02-10 08:30:00",60.22,2.645,1.28,6.504,6.866,101290.313,0.129,47.739,12.48,10.19,131.632
970,"0000-02-10 09:30:00",115.697,3.232,1.527,6.688,6.736,101306.42,0.115,81.117,34.58,16.14,145.251
971,"0000-02-10 10:30:00",162.887,3.856,1.789,6.927,6.71,101316.117,0.074,110.603,52.283,20.274,159.917
972,"0000-02-10 11:30:00",181.909,4.307,2.033,7.09,6.637,101301.7,0.063,118.828,63.082,22.206,175.368
973,"0000-02-10 12:30:00",171.109,4.528,2.174,7.157,6.641,101288.279,0.079,113.007,58.104,21.719,191.029
974,"0000-02-10 13:30:00",140.857,4.62,2.289,7.176,6.624,101273.95,0.093,94.446,46.409,18.873,206.224
975,"0000-02-10 14:30:00",97.182,4.443,2.3,7.196,6.512,101283.734,0.124,69.485,27.695,13.961,220.49
976,"0000-02-10 15:30:00",43.46,4.039,2.269,7.039,6.594,101298.627,0.211,35.425,8.036,7.418,233.704
977,"0000-02-10 16:30:00",4.983,3.403,2.231,6.655,6.404,101321.267,0.217,4.914,0.069,-0.307,246.049
978,"0000-02-10 17:30:00",0,3.033,2.249,6.424,6.459,101348.196,0.203,0,0,-8.8,257.895
979,"0000-02-10 18:30:00",0,2.782,2.039,6.472,6.182,101367.938,0.214,0,0,-17.677,269.737
980,"0000-02-10 19:30:00",0,2.594,1.842,6.243,6.113,101374.822,0.174,0,0,-26.558,282.185
981,"0000-02-10 20:30:00",0,2.582,1.729,6.133,6.168,101387.463,0.1,0,0,-34.998,296.007
982,"0000-02-10 21:30:00",0,2.53,1.602,6.186,5.614,101401.746,0.078,0,0,-42.4,312.101
983,"0000-02-10 22:30:00",0,2.515,1.462,6.355,6.173,101410.444,0.082,0,0,-47.943,331.242
984,"0000-02-10 23:30:00",0,2.505,1.363,6.55,6.182,101424.505,0.063,0,0,-50.671,328.841
985,"0000-02-11 00:30:00",0,2.511,1.317,6.488,6.767,101435.54,0.086,0,0,-49.931,16.031
986,"0000-02-11 01:30:00",0,2.415,1.262,6.386,6.352,101437.443,0.087,0,0,-45.915,36.967
987,"0000-02-11 02:30:00",0,2.266,1.187,6.285,6.321,101426.062,0.06,0,0,-39.476,54.778
988,"0000-02-11 03:30:00",0,2.096,0.97,6.148,5.9,101425.914,0.068,0,0,-31.545,69.807
989,"0000-02-11 04:30:00",0,1.984,0.851,6.017,5.455,101434.531,0.144,0,0,-22.844,82.946
990,"0000-02-11 05:30:00",0,1.888,0.77,6.041,5.684,101447.605,0.134,0,0,-13.893,95.049
991,"0000-02-11 06:30:00",0.058,1.931,0.829,6.197,5.698,101481.112,0.112,0.058,0,-5.105,106.817
992,"0000-02-11 07:30:00",16.23,2.126,0.896,6.262,5.788,101522.021,0.061,13.685,2.543,3.15,118.81
993,"0000-02-11 08:30:00",65.185,2.828,1.033,6.205,6.237,101556.913,0.05,46.027,19.159,10.479,131.477
994,"0000-02-11 09:30:00",125.691,3.52,1.291,6.496,5.927,101587.649,0.091,75.059,50.632,16.445,145.129
995,"0000-02-11 10:30:00",172.42,4.135,1.43,6.462,6.005,101614.49,0.105,93.562,78.858,20.593,159.841
996,"0000-02-11 11:30:00",193.79,4.586,1.598,6.592,6.325,101610.378,0.107,102.66,91.129,22.532,175.349
997,"0000-02-11 12:30:00",188.456,4.821,1.807,6.674,6.113,101606.221,0.082,98.731,89.726,22.044,191.068
998,"0000-02-11 13:30:00",160.542,4.91,2.105,6.47,6.503,101606.652,0.044,93.847,66.695,19.188,206.317
999,"0000-02-11 14:30:00",104.691,4.767,2.24,6.355,6.259,101618.903,0.049,70.588,34.103,14.262,220.623
1000,"0000-02-11 15:30:00",50.245,4.38,2.36,6.077,5.753,101642.715,0.029,39.401,10.845,7.703,233.867
1001,"0000-02-11 16:30:00",6.932,3.837,2.369,5.721,5.922,101671.634,0.019,6.409,0.525,-0.035,246.234
1002,"0000-02-11 17:30:00",0,3.369,2.488,5.632,5.667,101703.706,0.017,0,0,-8.537,258.094
1003,"0000-02-11 18:30:00",0,2.963,2.134,5.498,5.752,101720.93,0.036,0,0,-17.418,269.948
1004,"0000-02-11 19:30:00",0,2.785,1.888,5.524,5.501,101736.948,0.044,0,0,-26.295,282.406
1005,"0000-02-11 20:30:00",0,2.506,1.597,5.521,5.757,101745.474,0.065,0,0,-34.724,296.227
1006,"0000-02-11 21:30:00",0,2.287,1.306,5.526,5.752,101753.96,0.082,0,0,-42.108,312.302
1007,"0000-02-11 22:30:00",0,2.138,1.049,5.513,5.624,101758.344,0.031,0,0,-47.629,331.384
1008,"0000-02-11 23:30:00",0,2.039,0.756,5.497,5.454,101766.311,0.035,0,0,-50.343,328.877
1009,"0000-02-12 00:30:00",0,1.93,0.682,5.53,5.714,101762.67,0.03,0,0,-49.607,15.944
1010,"0000-02-12 01:30:00",0,1.932,0.654,5.641,6.537,101755.692,0.084,0,0,-45.61,36.792
1011,"0000-02-12 02:30:00",0,1.849,0.623,5.579,6.242,101733.096,0.092,0,0,-39.192,54.564
1012,"0000-02-12 03:30:00",0,1.895,0.622,5.64,6.208,101722.932,0.063,0,0,-31.276,69.584
1013,"0000-02-12 04:30:00",0,1.802,0.557,5.593,5.848,101723.129,0.049,0,0,-22.583,82.727
1014,"0000-02-12 05:30:00",0,1.832,0.562,5.655,6.052,101717.243,0.06,0,0,-13.633,94.841
1015,"0000-02-12 06:30:00",0.109,1.779,0.601,5.771,6.208,101725.382,0.055,0.109,0,-4.838,106.622
1016,"0000-02-12 07:30:00",18.406,2.103,0.782,6.078,5.973,101743.867,0.072,15.196,3.21,3.429,118.632
1017,"0000-02-12 08:30:00",72.617,2.696,1.12,6.278,6.151,101750.313,0.107,50.861,21.755,10.772,131.322
1018,"0000-02-12 09:30:00",132.574,3.362,1.506,6.654,6.286,101745.629,0.111,80.744,51.83,16.754,145.009
1019,"0000-02-12 10:30:00",165.884,3.852,1.799,6.943,6.459,101744.244,0.104,98.931,66.953,20.916,159.767
1020,"0000-02-12 11:30:00",183.729,4.228,2.06,7.206,6.316,101718.487,0.127,110.368,73.359,22.862,175.332
1021,"0000-02-12 12:30:00",179.65,4.439,2.248,7.327,6.423,101692.252,0.172,103.505,76.144,22.373,191.112
1022,"0000-02-12 13:30:00",152.727,4.491,2.367,7.411,6.671,101673.464,0.227,83.822,68.905,19.506,206.414
1023,"0000-02-12 14:30:00",103.917,4.327,2.435,7.159,6.921,101671.948,0.194,63.498,40.419,14.565,220.761
1024,"0000-02-12 15:30:00",47.098,3.931,2.39,6.778,6.592,101671.344,0.143,35.287,11.809,7.99,234.034
1025,"0000-02-12 16:30:00",7.343,3.389,2.333,6.406,6.397,101684.937,0.196,6.267,1.076,0.237,246.422
1026,"0000-02-12 17:30:00",0,3.147,2.342,6.236,6.705,101712.754,0.121,0,0,-8.273,258.297
1027,"0000-02-12 18:30:00",0,2.948,2.123,6.177,6.49,101727.091,0.077,0,0,-17.157,270.163
1028,"0000-02-12 19:30:00",0,2.775,1.953,6.138,6.005,101729.168,0.071,0,0,-26.031,282.629
1029,"0000-02-12 20:30:00",0,2.686,1.811,6.025,6.237,101733.802,0.059,0,0,-34.449,296.452
1030,"0000-02-12 21:30:00",0,2.566,1.704,5.893,5.934,101740.423,0.067,0,0,-41.812,312.506
1031,"0000-02-12 22:30:00",0,2.527,1.613,5.744,5.969,101736.944,0.04,0,0,-47.312,331.532
1032,"0000-02-12 23:30:00",0,2.465,1.479,5.546,5.913,101738.791,0.036,0,0,-50.011,328.919
1033,"0000-02-13 00:30:00",0,2.319,1.326,5.53,6.463,101732.493,0.034,0,0,-49.279,15.863
1034,"0000-02-13 01:30:00",0,2.282,1.259,5.524,5.927,101721.764,0.045,0,0,-45.299,36.621
1035,"0000-02-13 02:30:00",0,2.061,1.103,5.458,6.286,101712.025,0.071,0,0,-38.902,54.354
1036,"0000-02-13 03:30:00",0,1.899,0.965,5.514,6.455,101709.342,0.058,0,0,-31.002,69.363
1037,"0000-02-13 04:30:00",0,1.703,0.884,5.39,6.419,101718.477,0.015,0,0,-22.317,82.51
1038,"0000-02-13 05:30:00",0,1.53,0.833,5.428,6.332,101720.988,0.025,0,0,-13.367,94.634
1039,"0000-02-13 06:30:00",0.124,1.481,0.918,5.513,6.152,101731.419,0.02,0.124,0,-4.565,106.428
1040,"0000-02-13 07:30:00",17.475,1.593,0.916,5.499,5.84,101753.628,0.032,14.709,2.765,3.712,118.454
1041,"0000-02-13 08:30:00",75.451,2.221,1.079,5.64,5.957,101757.177,0.021,55.21,20.239,11.069,131.168
1042,"0000-02-13 09:30:00",131.232,2.949,1.329,5.812,5.909,101757.654,0.042,86.207,45.025,17.068,144.889
1043,"0000-02-13 10:30:00",173.023,3.595,1.529,6.093,6.332,101756.909,0.074,107.773,65.252,21.244,159.694
1044,"0000-02-13 11:30:00",192.863,3.941,1.67,6.366,6.272,101739.239,0.073,115.896,76.967,23.196,175.319
1045,"0000-02-13 12:30:00",199.019,4.259,1.911,6.407,5.909,101718.889,0.089,113.019,85.999,22.705,191.16
1046,"0000-02-13 13:30:00",174.065,4.376,2.121,6.324,6.022,101704.042,0.066,98.763,75.304,19.826,206.515
1047,"0000-02-13 14:30:00",123.266,4.263,2.246,6.241,5.554,101702.786,0.031,73.808,49.455,14.869,220.905
1048,"0000-02-13 15:30:00",61.642,3.876,2.303,6.088,5.862,101710.754,0.03,40.642,21.001,8.278,234.207
1049,"0000-02-13 16:30:00",8.93,3.317,2.255,5.785,5.81,101734.259,0.057,7.114,1.813,0.511,246.614
1050,"0000-02-13 17:30:00",0,3.032,2.275,5.759,5.468,101764.389,0.014,0,0,-8.008,258.505
1051,"0000-02-13 18:30:00",0,2.671,1.969,5.821,5.601,101780.43,0.032,0,0,-16.895,270.383
1052,"0000-02-13 19:30:00",0,2.442,1.727,5.828,5.214,101797.952,0.015,0,0,-25.765,282.857
1053,"0000-02-13 20:30:00",0,2.207,1.445,5.829,4.974,101818.777,0.005,0,0,-34.171,296.68
1054,"0000-02-13 21:30:00",0,1.984,1.158,5.711,4.797,101827.009,0.009,0,0,-41.515,312.715
1055,"0000-02-13 22:30:00",0,1.845,0.924,5.702,5.238,101833.406,0.029,0,0,-46.993,331.684
1056,"0000-02-13 23:30:00",0,1.747,0.729,5.819,5.818,101837.656,0.053,0,0,-49.677,328.965
1057,"0000-02-14 00:30:00",0,1.54,0.632,5.754,5.68,101837.17,0.052,0,0,-48.946,15.786
1058,"0000-02-14 01:30:00",0,1.349,0.491,5.717,5.441,101833.534,0.057,0,0,-44.983,36.455
1059,"0000-02-14 02:30:00",0,1.316,0.452,5.762,5.267,101826.605,0.044,0,0,-38.607,54.146
1060,"0000-02-14 03:30:00",0,1.206,0.365,5.631,5.276,101823.446,0.043,0,0,-30.722,69.144
1061,"0000-02-14 04:30:00",0,1.144,0.318,5.624,5.891,101836.953,0.03,0,0,-22.046,82.293
1062,"0000-02-14 05:30:00",0,1.165,0.271,5.605,5.979,101844.012,0.037,0,0,-13.097,94.427
1063,"0000-02-14 06:30:00",0.231,1.13,0.314,5.784,6.008,101875.656,0.048,0.229,0.002,-4.289,106.234
1064,"0000-02-14 07:30:00",22.943,1.388,0.395,5.88,6.118,101909.769,0.039,18.495,4.447,4,118.277
1065,"0000-02-14 08:30:00",88.865,2.064,0.689,5.797,5.821,101931.371,0.027,57.349,31.516,11.372,131.015
1066,"0000-02-14 09:30:00",153.177,2.799,1.079,5.862,5.424,101969.566,0.017,89.992,63.185,17.396,144.784
1067,"0000-02-14 10:30:00",204.003,3.495,1.42,5.971,5.483,101974.731,0.059,108.02,95.984,21.58,159.628
1068,"0000-02-14 11:30:00",230.049,4.065,1.692,6.126,5.492,101954.48,0.043,117.857,112.191,23.537,175.313
1069,"0000-02-14 12:30:00",219.666,4.418,1.985,6.167,5.702,101924.857,0.052,114.769,104.898,23.043,191.216
1070,"0000-02-14 13:30:00",188.664,4.577,2.219,6.135,5.643,101901.539,0.05,98.764,89.897,20.153,206.626
1071,"0000-02-14 14:30:00",127.238,4.431,2.355,6.027,5.488,101881.79,0.072,75.564,51.676,15.179,221.057
1072,"0000-02-14 15:30:00",61.662,4.055,2.365,5.823,5.676,101874.605,0.087,43.13,18.532,8.57,234.389
1073,"0000-02-14 16:30:00",10.054,3.371,2.219,5.538,5.715,101879.819,0.082,8.374,1.682,0.789,246.817
1074,"0000-02-14 17:30:00",0,2.951,2.102,5.409,5.824,101893.011,0.115,0,0,-7.74,258.722
1075,"0000-02-14 18:30:00",0,2.657,1.868,5.618,5.872,101886.785,0.117,0,0,-16.63,270.614
1076,"0000-02-14 19:30:00",0,2.564,1.702,5.909,5.974,101868.8,0.121,0,0,-25.496,283.097
1077,"0000-02-14 20:30:00",0,2.493,1.555,6.064,6.546,101855.143,0.096,0,0,-33.888,296.92
1078,"0000-02-14 21:30:00",0,2.393,1.344,6.149,6.715,101843.126,0.082,0,0,-41.211,312.94
1079,"0000-02-14 22:30:00",0,2.352,1.155,6.183,7.009,101830.562,0.054,0,0,-46.665,331.849
1080,"0000-02-14 23:30:00",0,2.345,1.05,6.201,6.614,101817.283,0.038,0,0,-49.33,326.765
1081,"0000-02-15 00:30:00",0,2.232,1.009,6.159,6.323,101797.323,0.045,0,0,-48.601,15.716
1082,"0000-02-15 01:30:00",0,2.154,1.043,6.137,6.39,101781.528,0.027,0,0,-44.656,36.292
1083,"0000-02-15 02:30:00",0,2.072,0.968,6.244,6.614,101766.735,0.07,0,0,-38.299,53.939
1084,"0000-02-15 03:30:00",0,2.09,0.997,6.258,6.08,101752.115,0.07,0,0,-30.431,68.926
1085,"0000-02-15 04:30:00",0,2.026,0.943,6.152,6.463,101754.679,0.028,0,0,-21.762,82.077
1086,"0000-02-15 05:30:00",0,1.997,0.941,6.148,6.664,101755.521,0.023,0,0,-12.816,94.221
1087,"0000-02-15 06:30:00",0.145,2.102,1.059,6.195,6.537,101772.58,0.034,0.143,0.001,-4.002,106.041
1088,"0000-02-15 07:30:00",18.608,2.273,1.204,6.079,6.294,101792.115,0.082,15.537,3.07,4.298,118.102
1089,"0000-02-15 08:30:00",69.081,2.783,1.498,6.191,6.202,101797.198,0.087,51.216,17.865,11.685,130.865
1090,"0000-02-15 09:30:00",125.647,3.336,1.701,6.547,6.697,101832.031,0.078,83.883,41.766,17.712,144.652
1091,"0000-02-15 10:30:00",165.839,4.014,2.145,6.813,6.47,101798.885,0.091,108.144,57.696,21.91,159.522
1092,"0000-02-15 11:30:00",188.513,4.469,2.391,6.911,6.231,101779.221,0.081,119.681,68.832,23.882,175.344
1093,"0000-02-15 12:30:00",195.547,4.834,2.618,6.872,6.193,101749.144,0.061,113.232,82.316,23.381,191.271
1094,"0000-02-15 13:30:00",179.325,5.091,2.792,6.777,5.676,101722.799,0.056,103.467,75.858,20.478,206.737
1095,"0000-02-15 14:30:00",128.728,5.142,2.917,6.758,5.5,101703.346,0.061,81.84,46.887,15.488,221.21
1096,"0000-02-15 15:30:00",62.143,4.842,2.982,6.358,6.09,101690.992,0.045,45.275,16.868,8.861,234.572
1097,"0000-02-15 16:30:00",10.894,4.182,2.904,6.029,5.87,101696.414,0.096,8.911,1.982,1.065,247.019
1098,"0000-02-15 17:30:00",0,3.769,2.795,5.849,5.236,101710.659,0.1,0,0,-7.473,258.94
1099,"0000-02-15 18:30:00",0,3.46,2.546,5.969,5.05,101714.903,0.131,0,0,-16.366,270.842
1100,"0000-02-15 19:30:00",0,3.249,2.305,5.962,5.463,101709.484,0.057,0,0,-25.228,283.333
1101,"0000-02-15 20:30:00",0,3.086,2.107,5.922,5.087,101708.433,0.047,0,0,-33.606,297.157
1102,"0000-02-15 21:30:00",0,3.011,2.014,5.838,5.269,101698.602,0.051,0,0,-40.91,313.157
1103,"0000-02-15 22:30:00",0,2.973,1.884,5.76,5.06,101695.869,0.031,0,0,-46.34,332.009
1104,"0000-02-15 23:30:00",0,2.867,1.718,5.751,5.659,101689.524,0.017,0,0,-48.99,326.819
1105,"0000-02-16 00:30:00",0,2.792,1.582,5.678,5.369,101674.569,0.004,0,0,-48.261,15.648
1106,"0000-02-16 01:30:00",0,2.668,1.479,5.613,4.942,101651.385,0.013,0,0,-44.332,36.133
1107,"0000-02-16 02:30:00",0,2.506,1.391,5.623,5.76,101618.235,0.027,0,0,-37.995,53.736
1108,"0000-02-16 03:30:00",0,2.477,1.334,5.663,5.35,101589.833,0.058,0,0,-30.141,68.71
1109,"0000-02-16 04:30:00",0,2.504,1.288,5.67,5.496,101582.188,0.099,0,0,-21.481,81.864
1110,"0000-02-16 05:30:00",0,2.465,1.283,5.811,5.676,101586.265,0.184,0,0,-12.536,94.016
1111,"0000-02-16 06:30:00",0.179,2.345,1.352,5.737,5.618,101600.342,0.123,0.179,0,-3.716,105.848
1112,"0000-02-16 07:30:00",26.925,2.762,1.473,5.832,5.643,101623.576,0.114,20.831,6.096,4.595,117.925
1113,"0000-02-16 08:30:00",94.71,3.575,1.726,6.146,5.408,101636.937,0.061,61.036,33.674,11.996,130.713
1114,"0000-02-16 09:30:00",164.292,4.35,2.029,6.636,5.643,101650.841,0.065,97.934,66.358,18.041,144.541
1115,"0000-02-16 10:30:00",216.629,5.066,2.224,6.883,5.748,101660.798,0.039,120.638,95.992,22.256,159.494
1116,"0000-02-16 11:30:00",225.751,5.322,2.393,7.051,6.115,101649.747,0.065,123.348,102.404,24.225,175.3
1117,"0000-02-16 12:30:00",226.171,5.727,2.719,7.016,5.706,101624.702,0.1,117.522,108.648,23.723,191.33
1118,"0000-02-16 13:30:00",193.092,5.831,2.924,6.832,5.691,101607.98,0.076,104.176,88.917,20.807,206.853
1119,"0000-02-16 14:30:00",132.789,5.597,3.003,6.727,5.429,101602.773,0.135,77.68,55.112,15.798,221.368
1120,"0000-02-16 15:30:00",68.232,5.144,3.058,6.392,5.341,101598.445,0.106,45.506,22.724,9.154,234.758
1121,"0000-02-16 16:30:00",12.053,4.338,3.046,5.982,5.281,101598.868,0.208,9.826,2.226,1.343,247.225
1122,"0000-02-16 17:30:00",0,3.77,3.016,5.764,5.413,101616.724,0.213,0,0,-7.204,259.161
1123,"0000-02-16 18:30:00",0,3.41,2.696,5.79,5.324,101610.971,0.132,0,0,-16.101,271.074
1124,"0000-02-16 19:30:00",0,3.187,2.409,5.987,4.736,101608.618,0.151,0,0,-24.958,283.573
1125,"0000-02-16 20:30:00",0,2.968,2.131,6.185,4.835,101602.903,0.142,0,0,-33.324,297.397
1126,"0000-02-16 21:30:00",0,2.709,1.857,6.329,5.156,101602.939,0.143,0,0,-40.606,313.377
1127,"0000-02-16 22:30:00",0,2.543,1.59,6.308,5.068,101590.762,0.101,0,0,-46.012,332.171
1128,"0000-02-16 23:30:00",0,2.209,1.138,6.219,5.051,101586.799,0.146,0,0,-48.645,326.877
1129,"0000-02-17 00:30:00",0,2.084,0.928,6.255,4.947,101580.3,0.099,0,0,-47.917,15.585
1130,"0000-02-17 01:30:00",0,1.942,0.817,6.253,5.609,101579.88,0.048,0,0,-44.002,35.979
1131,"0000-02-17 02:30:00",0,1.762,0.611,6.333,5.593,101581.058,0.038,0,0,-37.685,53.536
1132,"0000-02-17 03:30:00",0,1.624,0.448,6.439,5.157,101599.846,0.041,0,0,-29.846,68.496
1133,"0000-02-17 04:30:00",0,1.474,0.257,6.355,5.165,101628.276,0.056,0,0,-21.195,81.651
1134,"0000-02-17 05:30:00",0,1.344,0.097,6.24,5.126,101649.202,0.021,0,0,-12.251,93.811
1135,"0000-02-17 06:30:00",0.478,1.173,0.038,6.064,5.177,101689.117,0.022,0.477,0,-3.426,105.656
1136,"0000-02-17 07:30:00",32.899,1.549,0.145,5.931,5.234,101729.622,0.02,23.72,9.176,4.898,117.75
1137,"0000-02-17 08:30:00",108.415,2.312,0.469,6.007,4.748,101765.296,0.021,61.935,46.48,12.311,130.562
1138,"0000-02-17 09:30:00",182.708,3.139,0.873,6.129,5.374,101789.665,0.028,93.566,89.143,18.372,144.426
1139,"0000-02-17 10:30:00",229.432,3.839,1.147,6.292,5.209,101812.732,0.041,114.482,114.951,22.599,159.43
1140,"0000-02-17 11:30:00",262.608,4.567,1.398,6.163,5.42,101809.985,0.022,124.602,138.007,24.573,175.299
1141,"0000-02-17 12:30:00",260.962,4.977,1.824,6.275,5.962,101804.592,0.024,125.985,134.978,24.067,191.393
1142,"0000-02-17 13:30:00",211.216,5.116,2.045,6.319,6.139,101811.385,0.015,114.112,97.104,21.137,206.972
1143,"0000-02-17 14:30:00",145.917,5.069,2.18,6.165,5.997,101820.91,0.02,91.724,54.195,16.11,221.53
1144,"0000-02-17 15:30:00",76.989,4.691,2.301,6.058,5.635,101838.444,0.015,54.118,22.87,9.448,234.951
1145,"0000-02-17 16:30:00",15.888,3.854,2.165,5.641,5.339,101864.106,0.018,12.585,3.304,1.622,247.435
